model_name,split,threshold,accuracy,precision,recall,f1_score,pr_auc_average_precision,roc_auc,true_positives,false_positives,false_negatives,true_negatives,positives_in_split,predicted_positive_alerts,alert_rate_percent,alerts_per_10k_transactions
Random_Forest_SMOTENC,validation,0.04,0.9908699534019055,0.14606095457159288,0.9694656488549618,0.2538730634682659,0.9461975183244737,0.9993567997208098,254,1485,8,161779,262,1739,1.063439,106.34
Random_Forest_SMOTENC,validation,0.05,0.9929002115871483,0.18052594171997158,0.9694656488549618,0.3043738765727981,0.9461975183244737,0.9993567997208098,254,1153,8,162111,262,1407,0.860414,86.04
Random_Forest_SMOTENC,validation,0.06,0.994276139574135,0.21489001692047377,0.9694656488549618,0.3518005540166205,0.9461975183244737,0.9993567997208098,254,928,8,162336,262,1182,0.722821,72.28
Random_Forest_SMOTENC,validation,0.07,0.9952851534312587,0.24926108374384237,0.9656488549618321,0.3962411902897416,0.9461975183244737,0.9993567997208098,253,762,9,162502,262,1015,0.620696,62.07
Random_Forest_SMOTENC,validation,0.08,0.9960128664554873,0.28236607142857145,0.9656488549618321,0.4369602763385147,0.9461975183244737,0.9993567997208098,253,643,9,162621,262,896,0.547925,54.79
Random_Forest_SMOTENC,validation,0.09,0.9965143157663001,0.3108108108108108,0.9656488549618321,0.47026022304832715,0.9461975183244737,0.9993567997208098,253,561,9,162703,262,814,0.49778,49.78
Random_Forest_SMOTENC,validation,0.1,0.9969179213091496,0.3382352941176471,0.9656488549618321,0.500990099009901,0.9461975183244737,0.9993567997208098,253,495,9,162769,262,748,0.45742,45.74
Random_Forest_SMOTENC,validation,0.11,0.9973031811455059,0.36934306569343067,0.9656488549618321,0.5343189017951425,0.9461975183244737,0.9993567997208098,253,432,9,162832,262,685,0.418894,41.89
Random_Forest_SMOTENC,validation,0.12,0.9975233296234238,0.3898305084745763,0.9656488549618321,0.5554335894621295,0.9461975183244737,0.9993567997208098,253,396,9,162868,262,649,0.396879,39.69
Random_Forest_SMOTENC,validation,0.13,0.9978352066338074,0.4228187919463087,0.9618320610687023,0.5874125874125874,0.9461975183244737,0.9993567997208098,252,344,10,162920,262,596,0.364468,36.45
Random_Forest_SMOTENC,validation,0.14,0.9981042769957071,0.45652173913043476,0.9618320610687023,0.6191646191646192,0.9461975183244737,0.9993567997208098,252,300,10,162964,262,552,0.337561,33.76
Random_Forest_SMOTENC,validation,0.15,0.9982510426476524,0.47718631178707227,0.9580152671755725,0.6370558375634517,0.9461975183244737,0.9993567997208098,251,275,11,162989,262,526,0.321661,32.17
Random_Forest_SMOTENC,validation,0.16,0.9983488864156158,0.4921259842519685,0.9541984732824428,0.6493506493506493,0.9461975183244737,0.9993567997208098,250,258,12,163006,262,508,0.310654,31.07
Random_Forest_SMOTENC,validation,0.17,0.9984589606545748,0.5102040816326531,0.9541984732824428,0.6648936170212766,0.9461975183244737,0.9993567997208098,250,240,12,163024,262,490,0.299647,29.96
Random_Forest_SMOTENC,validation,0.18,0.9985568044225384,0.527542372881356,0.950381679389313,0.6784741144414169,0.9461975183244737,0.9993567997208098,249,223,13,163041,262,472,0.288639,28.86
Random_Forest_SMOTENC,validation,0.19,0.9986913396034881,0.5533333333333333,0.950381679389313,0.699438202247191,0.9461975183244737,0.9993567997208098,249,201,13,163063,262,450,0.275186,27.52
Random_Forest_SMOTENC,validation,0.2,0.9987708376649584,0.5697940503432495,0.950381679389313,0.7124463519313304,0.9461975183244737,0.9993567997208098,249,188,13,163076,262,437,0.267236,26.72
Random_Forest_SMOTENC,validation,0.21,0.9988809119039174,0.594272076372315,0.950381679389313,0.7312775330396476,0.9461975183244737,0.9993567997208098,249,170,13,163094,262,419,0.256228,25.62
Random_Forest_SMOTENC,validation,0.22,0.998997101378374,0.6225,0.950381679389313,0.7522658610271903,0.9461975183244737,0.9993567997208098,249,151,13,163113,262,400,0.244609,24.46
Random_Forest_SMOTENC,validation,0.23,0.9990704842043467,0.6424870466321243,0.9465648854961832,0.7654320987654321,0.9461975183244737,0.9993567997208098,248,138,14,163126,262,386,0.236048,23.6
Random_Forest_SMOTENC,validation,0.24,0.9991560975013147,0.6666666666666666,0.9465648854961832,0.7823343848580442,0.9461975183244737,0.9993567997208098,248,124,14,163140,262,372,0.227487,22.75
Random_Forest_SMOTENC,validation,0.25,0.9992294803272874,0.6910112359550562,0.9389312977099237,0.7961165048543689,0.9461975183244737,0.9993567997208098,246,110,16,163154,262,356,0.217702,21.77
Random_Forest_SMOTENC,validation,0.26,0.9992539412692782,0.7,0.9351145038167938,0.8006535947712419,0.9461975183244737,0.9993567997208098,245,105,17,163159,262,350,0.214033,21.4
Random_Forest_SMOTENC,validation,0.27,0.9992784022112692,0.7093023255813954,0.9312977099236641,0.8052805280528053,0.9461975183244737,0.9993567997208098,244,100,18,163164,262,344,0.210364,21.04
Random_Forest_SMOTENC,validation,0.28,0.9993212088597532,0.7267267267267268,0.9236641221374046,0.8134453781512605,0.9461975183244737,0.9993567997208098,242,91,20,163173,262,333,0.203637,20.36
Random_Forest_SMOTENC,validation,0.29,0.9993884764502281,0.7515527950310559,0.9236641221374046,0.8287671232876712,0.9461975183244737,0.9993567997208098,242,80,20,163184,262,322,0.196911,19.69
Random_Forest_SMOTENC,validation,0.3,0.9994251678632144,0.7658227848101266,0.9236641221374046,0.8373702422145328,0.9461975183244737,0.9993567997208098,242,74,20,163190,262,316,0.193241,19.32
Random_Forest_SMOTENC,validation,0.31,0.9994679745116984,0.7831715210355987,0.9236641221374046,0.8476357267950964,0.9461975183244737,0.9993567997208098,242,67,20,163197,262,309,0.188961,18.9
Random_Forest_SMOTENC,validation,0.32,0.9995107811601824,0.8013245033112583,0.9236641221374046,0.8581560283687943,0.9461975183244737,0.9993567997208098,242,60,20,163204,262,302,0.18468,18.47
Random_Forest_SMOTENC,validation,0.33,0.9995168963956802,0.8039867109634552,0.9236641221374046,0.8596802841918295,0.9461975183244737,0.9993567997208098,242,59,20,163205,262,301,0.184069,18.41
Random_Forest_SMOTENC,validation,0.34,0.999523011631178,0.8066666666666666,0.9236641221374046,0.8612099644128114,0.9461975183244737,0.9993567997208098,242,58,20,163206,262,300,0.183457,18.35
Random_Forest_SMOTENC,validation,0.35,0.9995291268666756,0.8114478114478114,0.9198473282442748,0.8622540250447227,0.9461975183244737,0.9993567997208098,241,56,21,163208,262,297,0.181622,18.16
Random_Forest_SMOTENC,validation,0.36,0.9995719335151597,0.8310344827586207,0.9198473282442748,0.8731884057971014,0.9461975183244737,0.9993567997208098,241,49,21,163215,262,290,0.177342,17.73
Random_Forest_SMOTENC,validation,0.37,0.9995780487506574,0.8339100346020761,0.9198473282442748,0.8747731397459165,0.9461975183244737,0.9993567997208098,241,48,21,163216,262,289,0.17673,17.67
Random_Forest_SMOTENC,validation,0.38,0.9996025096926483,0.8456140350877193,0.9198473282442748,0.8811700182815356,0.9461975183244737,0.9993567997208098,241,44,21,163220,262,285,0.174284,17.43
Random_Forest_SMOTENC,validation,0.39,0.999608624928146,0.851063829787234,0.916030534351145,0.8823529411764706,0.9461975183244737,0.9993567997208098,240,42,22,163222,262,282,0.17245,17.24
Random_Forest_SMOTENC,validation,0.4,0.9996208553991415,0.8571428571428571,0.916030534351145,0.8856088560885609,0.9461975183244737,0.9993567997208098,240,40,22,163224,262,280,0.171227,17.12
Random_Forest_SMOTENC,validation,0.41,0.9996269706346391,0.8602150537634409,0.916030534351145,0.8872458410351202,0.9461975183244737,0.9993567997208098,240,39,22,163225,262,279,0.170615,17.06
Random_Forest_SMOTENC,validation,0.42,0.9996147401636437,0.8592057761732852,0.9083969465648855,0.8831168831168831,0.9461975183244737,0.9993567997208098,238,39,24,163225,262,277,0.169392,16.94
Random_Forest_SMOTENC,validation,0.43,0.9996330858701369,0.8686131386861314,0.9083969465648855,0.8880597014925373,0.9461975183244737,0.9993567997208098,238,36,24,163228,262,274,0.167557,16.76
Random_Forest_SMOTENC,validation,0.44,0.9996514315766301,0.8782287822878229,0.9083969465648855,0.8930581613508443,0.9461975183244737,0.9993567997208098,238,33,24,163231,262,271,0.165723,16.57
Random_Forest_SMOTENC,validation,0.45,0.9996514315766301,0.8782287822878229,0.9083969465648855,0.8930581613508443,0.9461975183244737,0.9993567997208098,238,33,24,163231,262,271,0.165723,16.57
Random_Forest_SMOTENC,validation,0.46,0.9996636620476255,0.8847583643122676,0.9083969465648855,0.896421845574388,0.9461975183244737,0.9993567997208098,238,31,24,163233,262,269,0.1645,16.45
Random_Forest_SMOTENC,validation,0.47,0.9996820077541186,0.8947368421052632,0.9083969465648855,0.9015151515151515,0.9461975183244737,0.9993567997208098,238,28,24,163236,262,266,0.162665,16.27
Random_Forest_SMOTENC,validation,0.48,0.999694238225114,0.9015151515151515,0.9083969465648855,0.9049429657794676,0.9461975183244737,0.9993567997208098,238,26,24,163238,262,264,0.161442,16.14
Random_Forest_SMOTENC,validation,0.49,0.9996881229896163,0.9011406844106464,0.9045801526717557,0.9028571428571428,0.9461975183244737,0.9993567997208098,237,26,25,163238,262,263,0.160831,16.08
Random_Forest_SMOTENC,validation,0.5,0.9996820077541186,0.9007633587786259,0.9007633587786259,0.9007633587786259,0.9461975183244737,0.9993567997208098,236,26,26,163238,262,262,0.160219,16.02
Random_Forest_SMOTENC,validation,0.51,0.999694238225114,0.9076923076923077,0.9007633587786259,0.9042145593869731,0.9461975183244737,0.9993567997208098,236,24,26,163240,262,260,0.158996,15.9
Random_Forest_SMOTENC,validation,0.52,0.9997003534606118,0.914396887159533,0.8969465648854962,0.905587668593449,0.9461975183244737,0.9993567997208098,235,22,27,163242,262,257,0.157162,15.72
Random_Forest_SMOTENC,validation,0.53,0.9997125839316072,0.9215686274509803,0.8969465648854962,0.9090909090909091,0.9461975183244737,0.9993567997208098,235,20,27,163244,262,255,0.155939,15.59
Random_Forest_SMOTENC,validation,0.54,0.9997125839316072,0.9215686274509803,0.8969465648854962,0.9090909090909091,0.9461975183244737,0.9993567997208098,235,20,27,163244,262,255,0.155939,15.59
Random_Forest_SMOTENC,validation,0.55,0.9997186991671049,0.9251968503937008,0.8969465648854962,0.9108527131782945,0.9461975183244737,0.9993567997208098,235,19,27,163245,262,254,0.155327,15.53
Random_Forest_SMOTENC,validation,0.56,0.9997248144026026,0.9288537549407114,0.8969465648854962,0.912621359223301,0.9461975183244737,0.9993567997208098,235,18,27,163246,262,253,0.154715,15.47
Random_Forest_SMOTENC,validation,0.57,0.9997248144026026,0.9322709163346613,0.8931297709923665,0.9122807017543859,0.9461975183244737,0.9993567997208098,234,17,28,163247,262,251,0.153492,15.35
Random_Forest_SMOTENC,validation,0.58,0.9997186991671049,0.932,0.8893129770992366,0.91015625,0.9461975183244737,0.9993567997208098,233,17,29,163247,262,250,0.152881,15.29
Random_Forest_SMOTENC,validation,0.59,0.9997125839316072,0.9317269076305221,0.8854961832061069,0.9080234833659491,0.9461975183244737,0.9993567997208098,232,17,30,163247,262,249,0.152269,15.23
Random_Forest_SMOTENC,validation,0.6,0.9997309296381004,0.943089430894309,0.8854961832061069,0.9133858267716536,0.9461975183244737,0.9993567997208098,232,14,30,163250,262,246,0.150435,15.04
Random_Forest_SMOTENC,validation,0.61,0.9997431601090958,0.9545454545454546,0.8816793893129771,0.9166666666666666,0.9461975183244737,0.9993567997208098,231,11,31,163253,262,242,0.147989,14.8
